File,Ground_Truth,Raw_STT,Corrected_STT,Trigger_Keyword,Matched_Menu,교정성공(키워드보존),RAG성공(카테고리일치)
EX30QA299_EX0605_20210929.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '저는 카페에 사진 찍을려고 친구들이랑 자주 갑니다 갈 때마다 저는 아메리카노를 많이 마셨던 거 같습니다 한국에 그/ 아메리카노 엄청 맛있다고 생각해서 왜 어디 가든 아메리카노를 많이 마셨던 거 같습니다', 'SentenceSpeechLV': '중'}",저는 카페에 사는 찍으려고 친구들과 자주 갑니다. 갈 때마다 저는 아메리카너를 많이 마셨던 것 같습니다. 한국에 아메리카너를 엄청 마실다고 생각을 계속 어디 가든 아메리카너를 많이 마셨던 것 같습니다.,저는 카페에 사는 찍으려고 친구들과 자주 갑니다. 갈 때마다 저는 아메리카노 많이 마셨던 것 같습니다. 한국에 아메리카노 엄청 마실다고 생각을 계속 어디 가든 아메리카노 많이 마셨던 것 같습니다.,아메리카노,['아메리카노'],O,O
JP13RC062_JP0085_20210731.wav,"어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가, 제가 직접 쿠키와 빵을 만들어 주기로 결심했습니다.",어떻게 하면 징글을 감자은 놀라게 해줄 수 있을까 고민하다가 제가 직접 기와 방 만들어 주기로 결지했습니다.,어떻게 하면 징글을 감자은 놀라게 해줄 수 있을까 고민하다가 제가 직접 기와 방 만들어 주기로 결지했습니다.,쿠키,['ICE 카라멜마끼아또'],X,X
EX12RC045_EX0054_20210806.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세잔과 수박 스무디 한잔 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX12RC045_EX0322_20210807.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 알사마리카노 새 잔과 수박수모대 한 잔 그리고 딸기 생그림 개크를 주문했어요,우리는 알사마리카노 새 잔과 수박수모대 그리고 딸기 생그림 개크를 주문했어요,아메리카노,['아메리카노'],O,O
EX12RC045_EX0534_20211011.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스크� vy proced temu,ICE 우리는 ICE vy proced temu,아메리카노,['ICE 아메리카노'],O,O
VN12RC046_VN0148_20210805.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무 디른 식김진구는 예전에 커피는 마시고 배가 아파 병원에 간 경험이 있어서 그 뒤로 커피는 저 때로 안 마신대요.,스무 디른 식김진구는 예전에 커피는 마시고 배가 아파 병원에 간 경험이 있어서 그 뒤로 커피는 저 때로 안 마신대요.,라떼,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",O,O
VN12RC046_VN0477_20211102.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무티른 식인진구는 예전에 우유를 마시고 배가 아파 변호인에 칸 적기 있어서 그 뒤에 우유가 뜬 럭대를 안 마신데요.,스무티른 식인진구는 예전에 우유를 마시고 배가 아파 변호인에 칸 적기 있어서 그 뒤에 우유가 뜬 럭대를 안 마신데요.,라떼,"['카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', 'ICE 카페라떼', 'ICE 바닐라라떼', 'ICE 연유라떼', 'ICE 카페모카', 'ICE 카라멜마끼아또']",O,O
VN12RC046_VN0359_20211022.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무데를 시킨 친구는 이전의 우주를 마시고 배가 아파 병원에 간 적이 있어서 그 뒤로 우유 같은 라떼를 안 마시면 돼요.,스무데를 시킨 친구는 이전의 우주를 마시고 배가 아파 병원에 간 적이 있어서 그 뒤로 우유 같은 라떼를 안 마시면 돼요.,라떼,"['카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', 'ICE 카페라떼', 'ICE 바닐라라떼', 'ICE 연유라떼', 'ICE 카페모카', 'ICE 카라멜마끼아또']",O,O
VN12RC046_VN0156_20210727.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무디는 식긴 진구는 예전에 커피른 마시고 배가 아파 병원에 간 경험이 있어서 그 뒤로 커피를 절대로 안 마신대요.,스무디는 식긴 진구는 예전에 커피른 마시고 배가 아파 병원에 간 경험이 있어서 그 뒤로 커피를 절대로 안 마신대요.,라떼,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",O,O
EN22RB036_EN0008_20210917.wav,"급하게 초코소라빵을 바닥에 내려놓았고, 양손으로 입과 코를 모두 가린 뒤에, 계속 기침을 했습니다.",급하게 좋고 소라방을 바닥에 내려 놓았고 양순으로 입과 고를 모두 거린 뒤에 계속 기침을 했습니다.,급하게 좋고 소라방을 바닥에 내려 놓았고 양순으로 입과 고를 모두 거린 뒤에 계속 기침을 했습니다.,초코,['복숭아 아이스티'],X,O
VN12RC046_VN0174_20211126.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스모디를 시킨 친구는 예전에 오유를 마시고 배가 아파 병원에 간 적이 있어서 그 뒤로 오유 같은 낯대를 안 마신데요.,스모디를 시킨 친구는 예전에 오유를 마시고 배가 아파 병원에 간 적이 있어서 그 뒤로 오유 같은 낯대를 안 마신데요.,라떼,['레몬차'],X,X
VN30QA299_VN0325_20210827.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '한국에서 카페에 가 본 적이 있나요 누구와 왜 갔나요 무엇을 마셨나요 한국에서 카페에 가 본 적이 많아요 친구와 같이 갔어요 그때 에스프레소를 마셨어요', 'SentenceSpeechLV': '중'}","한국에서 카페에 가본 적이 있나요? 루구와 왜 갔나요? 무엇은... 맞췄나요? 한국에서 카페에 가본 적이 많아요. 친구와 같이 갔어요. 그때, 엑스프레스소른 맞췄어요.","한국에서 카페에 가본 적이 있나요? 루구와 왜 갔나요? 무엇은... 맞췄나요? 한국에서 카페에 가본 적이 많아요. 친구와 같이 갔어요. 그때, 엑스프레스소른 맞췄어요.",에스프레소,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",O,O
VN12RC045_VN0037_20210807.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.","ORI눈하시면,臥을 Have aup로딩캠 packing 파� insertingapi 흔적의 소희 돈 proven","ORI눈하시면,臥을 Have aup로딩캠 packing 파� insertingapi 흔적의 소희 돈 proven",라떼,['ICE 유자차'],X,X
VN30QA299_VN0188_20210821.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '한국에서 카페에 가 본 적이 있어요 고향 친구랑 만나서 케이크랑 달콤한 생딸기라떼 마셨어요', 'SentenceSpeechLV': '상'}",한국에서 카페에 가본 적이 있어요. 고양친구랑 모아서 개의그랑 달건만 생다이기 라떼 마셨어요.,한국에서 카페에 가본 적이 있어요. 고양친구랑 모아서 개의그랑 달건만 생다이기 곡물라떼 마셨어요.,라떼,['곡물라떼'],O,O
VN12RC045_VN0387_20210929.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 흑당 라떼의 세잔과 수박 스모티 한단이랑 청보도 초스 도전 그리고 딸기 밥빙줄을 주문했어요,우리는 흑당 라떼의 세잔과 수박 스모티 한단이랑 청보도 초스 도전 그리고 딸기 밥빙줄을 주문했어요,라떼,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",O,O
CN12RC045_CN0092_20210730.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리나라 아이사마리카노 세 장과 선, 딸기, 스노��한잔 그리고 딸기생들인 케이크를 주문했어요","우리나라 아이사마리카노 세 장과 선, 딸기, 스노��한잔 그리고 딸기생들인 케이크를 주문했어요",아메리카노,['아메리카노'],O,O
TH30QA299_TH0115_20211109.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '어/ 가본 적 있죠 어/ 한 친구들이랑 가고 어/ 저는 아이스 초코나 그거 미+ 밀크티 먹어요', 'SentenceSpeechLV': '중'}","어, 가분적 있죠. 어, 한 친구들이랑 가고 어, 저는 아이스크거나 그, 어, 밀, 밀크티 먹어요.","ICE 어, 가분적 있죠. 어, 친구들이랑 가고 어, 저는 ICE 그, 어, 밀, 밀크티 먹어요.",초코,"['ICE 초코', 'ICE 녹차라떼', 'ICE 곡물라떼', 'ICE 캐모마일', 'ICE 페퍼민트', 'ICE 레몬차', 'ICE 유자차']",O,O
CN50QA280_CN0296_20210901.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': ""여러분은 '꿈의 집'이 있나요? 여러분이 살고 싶은 집은 어떤 모습인가요?"", 'AnswerLabelText': '제가 꿈의 집은 어/ 다 핑크색으로 장식되어 있고 어/ 카페도 핑크색 주방도 김 핑크색 소파도 핑크색 그리고 먹을 수 못하는 수 없이 초콜릿과 간식을 꽉 차여 있어서 어/ 맨날 집에 안 나가도 쓸 수 없는 돈이 쓸 수 있어요', 'SentenceSpeechLV': '중'}","제가 꿈의 집은 다 핑크색으로 장식되어 있고 카페도 핑크색, 주반도 김핑크색, 소파도 핑크색 그리고 먹을 수 못하는 수 없이 초콜릿과 간식을 꽉 차여 있어서 맨날 집에는 안 나가도 쓸 수 없는 동립을 쓸 수 있어요","제가 꿈의 집은 마카다미아 핑크색으로 장식되어 있고 카페도 핑크색, 주반도 김핑크색, 소파도 핑크색 그리고 먹을 수 못하는 수 없이 초콜릿 간식을 꽉 차여 있어서 맨날 집에는 안 나가도 쓸 수 없는 동립을 쓸 수 있어요",초콜릿,"['핫초코', '녹차라떼', '곡물라떼', 'ICE 초코', 'ICE 녹차라떼', 'ICE 곡물라떼', '캐모마일', '페퍼민트', '레몬차', '유자차']",X,X
CN12RC045_CN0159_20210727.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 샌덕이 스무디 한 잔 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
TH12RC045_TH0284_20211106.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리는 아이스크림 아메리카노, 세잔과 사과의 스무티랑 한잔, 그리고 딸기 생크림, 케이크는 주문했어요.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
VN12RC045_VN0561_20211118.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.","우리는 흑당, 흘렸대, 세장과 소박스무티 한잔이랑 선보도, 추스 두잔 그리고 딸기 박빙소를 주문했어요.","우리는 흑당, 흘렸대, 세장과 소박스무티 한잔이랑 선보도, 추스 두잔 그리고 딸기 박빙소를 주문했어요.",라떼,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",X,X
TH12RC045_TH0101_20210828.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리는 아이스, 아메리카노, 세찬과, 사과, 스무티랑 전, 그리고 딸기, 생크림, 개기름, 주문, 해소요.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
CN12RC045_CN0164_20210730.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이사메리카노 식장과 샌덕이 있으므로 한참. 그리고 딸기슨 크림 객굴을 주문했어요.,우리는 아메리카노 식장과 샌덕이 있으므로 한참. 그리고 딸기슨 크림 객굴을 주문했어요.,아메리카노,['아메리카노'],O,O
CN12RC045_CN0043_20210730.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세상과 산달기 스무티란 짠 그리고 딸기 생크림테이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
CN10QC273_CN0517_20211021.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '아플 때 꼭 먹는 음식이 있나요? 왜 아플 때 그 음식을 먹나요?', 'AnswerLabelText': '아플 때 먹는 음식이 음/ 초콜릿인 것 같아요 왜냐하면 초콜릿 먹으면 몸이 달달해져요', 'SentenceSpeechLV': '중'}",아플 때 먹는 음식이 초그리인 것 같아요. 왜냐하면 초그립 먹으면 몸이 달달해져요.,아플 때 먹는 음식이 초그리인 것 같아요. 왜냐하면 초그립 먹으면 몸이 달달해져요.,초콜릿,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",O,O
CN12RC045_CN0218_20210809.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 산달기 승무디 한 장 그리고 딸기 생크림 케이크도 줌 냈어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP10QC242_JP0158_20210806.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '제가 가장 좋아하는 음료수는 아메리카노예요 제가 한국에 와서 아메리카노를 좋아하게 됐는데요 여름에도 겨울에도 아메리카노를 많이 마셔요', 'SentenceSpeechLV': '상'}",제가 가장 좋아하는 음료수는 아메리카노에요. 제가 한국에 와서 아메리카노을 좋아하게 되는데요. 여름에도 겨울에도 아메리카노을 많이 마셔요.,아메리카노,아메리카노,['아메리카노'],O,O
JP12RC045_JP0264_20211111.wav,"우리는 차가운 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했습니다.",우리는 차가운 아메리카노 세장과 수박수무리 한장 그리고 탈기 생크림 개그루 주문했습니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
TH12RC045_TH0179_20211016.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 엄매를 간노 세잔과 사과 스모티 한잔 그리고 딸기 생크림 케익을 주문했어요.,ICE 초코 케익,아메리카노,['ICE 초코'],X,X
JP13RC062_JP0110_20210730.wav,"어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가, 제가 직접 쿠키와 빵을 만들어 주기로 결심했습니다. ",어떻게 하면 친구를 깜짝 놀라게 해줄 수 있을까 고민하다가 제가 직접 크기와 빵을 만들어 주기로 결심했습니다.,어떻게 하면 친구를 깜짝 놀라게 해줄 수 있을까 고민하다가 제가 직접 크기와 빵을 만들어 주기로 결심했습니다.,쿠키,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",O,O
EX12RC045_EX0429_20211004.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세찬과 수박 semua 띄한 잔 그리구다기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
CN10QC242_CN0260_20210731.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '저는 커피를 좋아합니다 겨울에는 따뜻한 아메리카노 여름에는 아이스아메리카노 아무튼 커피가 참 좋습니다', 'SentenceSpeechLV': '상'}","저는 커피를 좋아합니다. 겨울에는 따뜻한 아메리카노, 여름에는 아이스 아메리카노. 아무튼 커피가 참 좋습니다.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX10QC242_EX0093_20210807.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '\ufeff가장 좋아하는 음료수는 어/ 콤부차인 거 같아요 음/ 여름에는 콤부차 많이 마시고요 겨울에는 유자차 잘 마셔요', 'SentenceSpeechLV': '하'}",가장 좋아하는 이수는 건부차인 것 같아요 여름에는 건부차 많이 마시고요 겨울에는 유자차 잘 마셔요,유자차,유자차,['유자차'],O,O
JP30QA299_JP0060_20210808.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '카페에 가 본 적이 많이 있습니다 거의 혼자서 가거나 친한 친구하고 둘이 가거나 그렇게 가고 있습니다 카페에 가면은 거의 아메리카노나 라테나 마시고 있습니다', 'SentenceSpeechLV': '중'}","카페 가본 적에 많이 있으면, 거의 혼자서 가거나, 지난 친구하고, 투리 가거나 그렇게 가고 있습니다. 카페 가면은 거의 아메리카노, 라때나 마시고 있습니다.",아메리카노,아메리카노,['아메리카노'],O,O
EX12RC045_EX0647_20211011.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리는 아이스 아메리카노, 세잔과 수박수묻지, 한잔 그리고 딸기 생크림, 개그를 주문했어요.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX10QC242_EX0581_20211003.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '저는 계절이랑 상관없이 따뜻한 음료수를 선호하지 않고 또 차가운 음료수 중에도 어/ 아이스라테나 스무디 그/ 라이스 스무디도 많이 좋아하고 또 단 것도 너무 좋아해서 아이스초코도 많이 마시는 편이에요', 'SentenceSpeechLV': '중'}","저는 계절이랑 상관없이 따뜻한 릴스를 선호하지 않고 또 차는 릴스를 중도 아이스라테나 스무치, 라이스 스무치도 많이 좋아하고 단곱도 너무 좋아해서 아이스크도 많이 마시는 편이에요.","ICE 저는 계절이랑 상관없이 릴스를 선호하지 않고 카라멜마끼아또 차는 릴스를 중도 ICE 스무치, 라이스 스무치도 많이 좋아하고 단곱도 너무 좋아해서 ICE 많이 마시는 편이에요.",초코,"['ICE 초코', 'ICE 녹차라떼', 'ICE 곡물라떼', 'ICE 캐모마일', 'ICE 페퍼민트', 'ICE 레몬차', 'ICE 유자차']",O,O
EN12RC045_EN0101_20211020.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 딸기 생크림 케이크와 와플을 주문했어요.",우리는 아이스 아메리카노 새 전과 수박수무디 한잔 딸기생크림 케이크와 워플을 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EN22RB036_EN0156_20211026.wav,"급하게 초코소라빵을 바닥에 내려놓았고, 양손으로 입과 코를 모두 가린 뒤에, 계속 기침을 했습니다.",급하게 초코 소라빵을 바닥에 내려놓았고 양손으로 입과 코를 모두 가린 뒤에 계속 기침을 했습니다.,초코,초코,['ICE 초코'],O,O
EX12RC045_EX0854_20211021.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 수박 스모티 한 장 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
TH12RC045_TH0036_20210808.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세잔과 사과 스무티 한잔 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EN10QC278_EN0015_20210808.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '지금 입고 있는 옷의 종류와 색깔에 대해 얘기해 주세요. 이 옷을 언제, 어떻게 갖게 되었나요?', 'AnswerLabelText': '어/ 지금 검정색 티에 어/ 이거 복숭아색 반바지 입고 왔어 입고 있어요 어/ 그/ 이거 티셔츠는 아/ 이거 원피스 티셔츠인데 그/ 토니라는 캐릭터 새긴 이제 티셔츤데 이거는 그냥 옛날에 한 진짜 한국에 처음 왔을 때 유니클로에서 산 옷이고 바지는 어디서 샀는지 기억이 안 나요 그냥 너무 오래전에 산 거라서', 'SentenceSpeechLV': '중'}",지금 검통색 티에 복숭아색 반바지 입고 있어요. 티셔츠는 원피스 티셔츠인데 톤이 캐릭터 색인 티셔츠인데 이거는 옛날에 한국에 처음 왔을 때 유니클로에서 산 오지고 바지는 어디서 산는지 기억이 안 나요. 그냥 너무 오래전에 산 거라서,지금 검통색 티에 복숭아 반바지 입고 있어요. 티셔츠는 원피스 티셔츠인데 톤이 캐릭터 색인 티셔츠인데 이거는 옛날에 한국에 처음 왔을 때 유니클로에서 산 오지고 바지는 어디서 산는지 기억이 안 나요. 그냥 너무 오래전에 산 거라서,복숭아,['복숭아 아이스티'],O,O
TH12RC045_TH0219_20211020.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노세 잔과 싸과 스몰이 한 잔 그리고 딸기생 그림 개귀를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP12RC045_JP0176_20210803.wav,"우리는 차가운 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했습니다.",우리는 차가운 아메리카노 세장과 수박수무티 한장 그리고 딸기 생크림 케이크를 주문했습니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
VN12RC045_VN0289_20211115.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 흑땅라데의 세 잔과 수박스무디 한 잔이랑 청포도 조수 두 잔 그리고 딸기 팟빈스로는 주문했어요.,우리는 흑땅라데의 세 잔과 수박스무디 잔이랑 청포도 조수 두 그리고 딸기 팟빈스로는 주문했어요.,라떼,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",X,X
VN20QB235_VN0316_20211106.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '여가 시간에 배우고 싶은 것은 무엇인가요? 왜 그것을 배우고 싶나요? (예: 태권도, 춤, 요리, 복싱, 노래, 수영)', 'AnswerLabelText': '저는 요리에 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기예요 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요 현재는 제가 쿠키랑 카스텔라 빵 만들 수 있는데 더 다양한 빵 종류 만들고 싶어요', 'SentenceSpeechLV': '중'}",저는 요리를 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기에요. 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요. 현재는 제가 쿠키랑 캐스텔라빵 만들 수 있는데 또 다양한 방 중료 만들고 싶어요.,저는 요리를 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기에요. 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요. 현재는 제가 쿠키랑 캐스텔라빵 만들 수 있는데 또 다양한 방 중료 만들고 싶어요.,쿠키,['치즈 케익'],X,O
CN12RC045_CN0435_20211014.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세장과 산달기 스모티 한잔 그리고 딸기 생크림 케이크를 주묘했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP13RC062_JP0037_20210730.wav,"어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가, 제가 직접 쿠키와 빵을 만들어 주기로 결심했습니다. ",어떻게 하면 친구를 깜짝 놀라게 해줄 수 있을까 고민하다가 제가 직접 쿠키와 빵을 만들어주기로 결심했습니다.,마카다미아 쿠키,쿠키,['마카다미아 쿠키'],O,O
CN12RC045_CN0505_20211024.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 산달기 스모티 한 장 그리고 딸기 생크림 케이크를 주무었어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX30QA299_EX0264_20210810.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '카페에 가 본 적이 있죠 그 친구부능 un/ 같이 갔는데 아메리카노랑 그/ 바닐라라테 시켰어요', 'SentenceSpeechLV': '하'}",카페 가본 적 있죠. 그 친구 보랑 같이 갔는데 아메리카노어라우 그 바늘한 앞대 시켰어요.,아메리카노,아메리카노,['아메리카노'],O,O
CN20QB228_CN0186_20210814.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '간식을 자주 먹나요? 어떤 간식을 좋아하나요? 그 간식을 좋아하는 이유는 무엇인가요?', 'AnswerLabelText': '간식을 자주 자주 안 먹지만 어/ 좋아하는 간+ 간식은 호두랑 초콜릿이에요 그/ 초콜릿 좋아하는 이유는 스트레스 먹을 때는 스트레스 잘 풀려서 먹는 거고 호두는 그냥 맛있고 건강에 좋아서 많이 먹어요', 'SentenceSpeechLV': '상'}","간식의 작주, 자주 안 먹지만 좋아하는 간식은 호두랑 초코라씨예요 초코를 좋아하는 이유는 먹을 때는 스트레스를 잘 풀려서 먹는 거고 호두는 그냥 씻고 건강에 좋아서 많이 먹어요","간식의 작주, 자주 안 먹지만 좋아하는 간식은 호두랑 초코 좋아하는 이유는 먹을 때는 스트레스를 잘 풀려서 먹는 거고 호두는 그냥 씻고 건강에 좋아서 많이 먹어요",초콜릿,['ICE 초코'],X,X
